,Text_ID,Word_ID,Word,Fixation_Duration,Default_Polarity,Sarcasm
15,356,16,taking,255.14285714285714,1.0,No
16,356,17,camera,313.42857142857144,1.0,No
17,356,18,was,192.0,1.0,No
18,356,19,well,299.0,1.0,No
19,356,20,worth,245.14285714285714,1.0,No
20,356,21,the,94.42857142857143,1.0,No
21,356,22,purchase.,260.0,1.0,No
22,356,23,I,0.0,1.0,No
23,356,24,have,103.71428571428571,1.0,No
24,356,25,recommmended,279.14285714285717,1.0,No
25,356,26,it,0.0,1.0,No
26,356,27,to,52.857142857142854,1.0,No
27,356,28,friends,247.14285714285714,1.0,No
28,356,29,and,19.857142857142858,1.0,No
29,356,30,family,133.85714285714286,1.0,No
30,356,31,members,227.28571428571428,1.0,No
31,356,32,considering,180.0,1.0,No
32,356,33,purchasing,165.14285714285714,1.0,No
33,356,34,a,34.285714285714285,1.0,No
34,356,35,digital,127.57142857142857,1.0,No
35,356,36,camera.,9.0,1.0,No
0,357,1,Aspect--Camera,178.85714285714286,1.0,No
1,357,2,This,213.42857142857142,1.0,No
2,357,3,camera,342.0,1.0,No
3,357,4,is,156.57142857142858,1.0,No
4,357,5,the,184.0,1.0,No
5,357,6,perfect,435.2857142857143,1.0,No
6,357,7,"size,",51.857142857142854,1.0,No
7,357,8,fits,155.0,1.0,No
8,357,9,in,147.14285714285714,1.0,No
9,357,10,a,97.57142857142857,1.0,No
10,357,11,pocket,243.57142857142858,1.0,No
11,357,12,or,16.142857142857142,1.0,No
12,357,13,purse,235.57142857142858,1.0,No
13,357,14,comfortably.,301.42857142857144,1.0,No
14,357,15,The,26.714285714285715,1.0,No
15,357,16,view,138.85714285714286,1.0,No
16,357,17,screen,247.28571428571428,1.0,No
17,357,18,is,13.571428571428571,1.0,No
18,357,19,actually,166.42857142857142,1.0,No
19,357,20,big,147.14285714285714,1.0,No
20,357,21,enough,93.42857142857143,1.0,No
21,357,22,to,48.0,1.0,No
22,357,23,see,73.42857142857143,1.0,No
23,357,24,and,47.857142857142854,1.0,No
24,357,25,the,97.28571428571429,1.0,No
25,357,26,pictures,133.42857142857142,1.0,No
26,357,27,are,36.57142857142857,1.0,No
27,357,28,very,116.85714285714286,1.0,No
28,357,29,good,34.42857142857143,1.0,No
29,357,30,quality.,93.85714285714286,1.0,No
30,357,31,Easy,81.14285714285714,1.0,No
31,357,32,to,54.857142857142854,1.0,No
32,357,33,use,243.85714285714286,1.0,No
33,357,34,and,119.42857142857143,1.0,No
34,357,35,fun.,53.142857142857146,1.0,No
0,358,1,Aspect--Camera,202.28571428571428,1.0,No
1,358,2,Love,216.0,1.0,No
2,358,3,this,137.57142857142858,1.0,No
3,358,4,camera.,166.57142857142858,1.0,No
4,358,5,Good,176.57142857142858,1.0,No
5,358,6,quality.,160.28571428571428,1.0,No
6,358,7,Very,131.71428571428572,1.0,No
7,358,8,light,250.42857142857142,1.0,No
8,358,9,weight.,176.85714285714286,1.0,No
9,358,10,Consumer,254.42857142857142,1.0,No
10,358,11,reports,350.14285714285717,1.0,No
11,358,12,is,151.85714285714286,1.0,No
12,358,13,right.,294.7142857142857,1.0,No
13,358,14,Best,76.0,1.0,No
14,358,15,value.,302.0,1.0,No
0,359,1,Aspect--Camera,36.285714285714285,1.0,No
1,359,2,This,233.57142857142858,1.0,No
2,359,3,is,53.285714285714285,1.0,No
3,359,4,an,70.0,1.0,No
4,359,5,excellent,233.42857142857142,1.0,No
5,359,6,camera,215.71428571428572,1.0,No
6,359,7,to,84.57142857142857,1.0,No
7,359,8,begin,205.42857142857142,1.0,No
8,359,9,on,32.857142857142854,1.0,No
9,359,10,the,101.28571428571429,1.0,No
10,359,11,world\'s,171.28571428571428,1.0,No
11,359,12,photografers,456.42857142857144,1.0,No
12,359,13,"amateur,",289.2857142857143,1.0,No
13,359,14,i,28.0,1.0,No
14,359,15,bought,178.85714285714286,1.0,No
15,359,16,this,87.0,1.0,No
16,359,17,camera,185.14285714285714,1.0,No
17,359,18,and,63.285714285714285,1.0,No
18,359,19,the,102.28571428571429,1.0,No
19,359,20,price,51.0,1.0,No
20,359,21,for,55.0,1.0,No
21,359,22,the,38.714285714285715,1.0,No
22,359,23,quality,98.28571428571429,1.0,No
23,359,24,is,0.0,1.0,No
24,359,25,the,85.0,1.0,No
25,359,26,best,19.714285714285715,1.0,No
26,359,27,choice!,146.71428571428572,1.0,No
27,359,28,Amazing!,197.14285714285714,1.0,No
0,360,1,unk,0.0,-1.0,No
1,360,2,I,19.714285714285715,-1.0,No
2,360,3,like,197.71428571428572,-1.0,No
3,360,4,all,35.57142857142857,-1.0,No
4,360,5,of,337.14285714285717,-1.0,No
5,360,6,the,199.57142857142858,-1.0,No
6,360,7,features,207.14285714285714,-1.0,No
7,360,8,on,142.85714285714286,-1.0,No
8,360,9,this,397.7142857142857,-1.0,No
9,360,10,camera,26.0,-1.0,No
10,360,11,except,291.57142857142856,-1.0,No
11,360,12,the,170.71428571428572,-1.0,No
12,360,13,fact,342.57142857142856,-1.0,No
13,360,14,it,113.85714285714286,-1.0,No
14,360,15,doesn\'t,267.85714285714283,-1.0,No
15,360,16,have,0.0,-1.0,No
16,360,17,a,298.0,-1.0,No
17,360,18,view,208.57142857142858,-1.0,No
18,360,19,finder.,47.42857142857143,-1.0,No
19,360,20,When,337.57142857142856,-1.0,No
20,360,21,taking,283.57142857142856,-1.0,No
21,360,22,pictures,182.42857142857142,-1.0,No
22,360,23,in,467.57142857142856,-1.0,No
23,360,24,bright,167.85714285714286,-1.0,No
24,360,25,light,170.0,-1.0,No
25,360,26,you,201.28571428571428,-1.0,No
26,360,27,can\'t,180.42857142857142,-1.0,No
27,360,28,see,158.0,-1.0,No
28,360,29,your,212.28571428571428,-1.0,No
29,360,30,subject.,341.2857142857143,-1.0,No
0,361,1,Aspect--Camera,396.42857142857144,1.0,No
1,361,2,The,50.0,1.0,No
2,361,3,camera,587.0,1.0,No
3,361,4,is,19.285714285714285,1.0,No
4,361,5,working,435.7142857142857,1.0,No
5,361,6,very,279.42857142857144,1.0,No
6,361,7,well.,144.85714285714286,1.0,No
7,361,8,I,0.0,1.0,No
8,361,9,have,276.42857142857144,1.0,No
9,361,10,gotten,251.28571428571428,1.0,No
10,361,11,some,254.42857142857142,1.0,No
11,361,12,wonderful,285.85714285714283,1.0,No
12,361,13,pictures.,259.7142857142857,1.0,No
13,361,14,"However,",344.57142857142856,1.0,No
14,361,15,there,128.42857142857142,1.0,No
15,361,16,were,169.0,1.0,No
16,361,17,some,346.57142857142856,1.0,No
17,361,18,that,310.85714285714283,1.0,No
18,361,19,were,260.0,1.0,No
19,361,20,pretty,316.14285714285717,1.0,No
20,361,21,fuzzy;,148.57142857142858,1.0,No
21,361,22,I,0.0,1.0,No
22,361,23,haven\'t,460.85714285714283,1.0,No
23,361,24,figured,163.14285714285714,1.0,No
24,361,25,out,109.71428571428571,1.0,No
25,361,26,if,126.28571428571429,1.0,No
26,361,27,it,59.57142857142857,1.0,No
27,361,28,was,110.71428571428571,1.0,No
28,361,29,because,371.57142857142856,1.0,No
29,361,30,of,26.857142857142858,1.0,No
30,361,31,the,193.57142857142858,1.0,No
31,361,32,camera,168.85714285714286,1.0,No
32,361,33,or,96.0,1.0,No
33,361,34,the,38.285714285714285,1.0,No
34,361,35,user,360.85714285714283,1.0,No
35,361,36,yet.,384.42857142857144,1.0,No
0,362,1,Aspect--Camera,183.0,1.0,No
1,362,2,Very,338.0,1.0,No
2,362,3,good,450.7142857142857,1.0,No
3,362,4,price,277.57142857142856,1.0,No
4,362,5,for,71.42857142857143,1.0,No
5,362,6,it\'s,225.85714285714286,1.0,No
6,362,7,quality.,206.14285714285714,1.0,No
7,362,8,I,75.57142857142857,1.0,No
8,362,9,really,209.28571428571428,1.0,No
9,362,10,like,109.42857142857143,1.0,No
10,362,11,the,6.714285714285714,1.0,No
11,362,12,camera,141.71428571428572,1.0,No
12,362,13,and,63.57142857142857,1.0,No
13,362,14,also,152.14285714285714,1.0,No
14,362,15,it,21.857142857142858,1.0,No
15,362,16,has,84.28571428571429,1.0,No
16,362,17,a,45.285714285714285,1.0,No
17,362,18,very,67.71428571428571,1.0,No
18,362,19,fast,103.57142857142857,1.0,No
19,362,20,startup,90.14285714285714,1.0,No
0,363,1,Aspect--Camera,97.85714285714286,1.0,No
1,363,2,I,22.857142857142858,1.0,No
2,363,3,Used,321.0,1.0,No
3,363,4,to,87.85714285714286,1.0,No
4,363,5,have,301.7142857142857,1.0,No
5,363,6,the,105.57142857142857,1.0,No
6,363,7,sd600,433.14285714285717,1.0,No
7,363,8,this,283.2857142857143,1.0,No
8,363,9,blows,417.7142857142857,1.0,No
9,363,10,it,22.0,1.0,No
10,363,11,away.,245.14285714285714,1.0,No
11,363,12,Great,168.28571428571428,1.0,No
12,363,13,for,122.57142857142857,1.0,No
13,363,14,taking,171.71428571428572,1.0,No
14,363,15,pics,180.42857142857142,1.0,No
15,363,16,from,99.57142857142857,1.0,No
16,363,17,a,63.0,1.0,No
17,363,18,moving,215.85714285714286,1.0,No
18,363,19,car.The,244.71428571428572,1.0,No
19,363,20,IS,71.14285714285714,1.0,No
20,363,21,is,49.285714285714285,1.0,No
21,363,22,worth,388.57142857142856,1.0,No
22,363,23,every,269.57142857142856,1.0,No
23,363,24,penny,124.71428571428571,1.0,No
24,363,25,for,72.28571428571429,1.0,No
25,363,26,the,137.14285714285714,1.0,No
26,363,27,zoom,175.71428571428572,1.0,No
27,363,28,shots!fast,333.85714285714283,1.0,No
28,363,29,action,157.85714285714286,1.0,No
29,363,30,too,88.14285714285714,1.0,No
0,364,1,Aspect--Drug,70.14285714285714,1.0,No
1,364,2,No,105.57142857142857,1.0,No
2,364,3,real,305.85714285714283,1.0,No
3,364,4,side,385.85714285714283,1.0,No
4,364,5,effects.,161.0,1.0,No
5,364,6,Maybe,255.42857142857142,1.0,No
6,364,7,slight,92.85714285714286,1.0,No
7,364,8,increase,214.57142857142858,1.0,No
8,364,9,in,38.0,1.0,No
9,364,10,mood-swings.,284.57142857142856,1.0,No
10,364,11,No,37.714285714285715,1.0,No
11,364,12,weight-gain,307.85714285714283,1.0,No
12,364,13,(though,52.42857142857143,1.0,No
13,364,14,one,103.0,1.0,No
14,364,15,size,42.142857142857146,1.0,No
15,364,16,bra-cup,226.0,1.0,No
16,364,17,"increase,",130.0,1.0,No
17,364,18,but,23.428571428571427,1.0,No
18,364,19,thats,155.71428571428572,1.0,No
19,364,20,ok),91.28571428571429,1.0,No
20,364,21,no,52.142857142857146,1.0,No
21,364,22,"nausea,",305.14285714285717,1.0,No
22,364,23,lowered,224.57142857142858,1.0,No
23,364,24,my,121.42857142857143,1.0,No
24,364,25,stomach,130.71428571428572,1.0,No
25,364,26,cramps,329.57142857142856,1.0,No
26,364,27,a,60.857142857142854,1.0,No
27,364,28,lot!,17.0,1.0,No
0,365,1,Aspect--Drug,168.85714285714286,-1.0,No
1,365,2,If,55.42857142857143,-1.0,No
2,365,3,not,730.0,-1.0,No
3,365,4,taken,762.8571428571429,-1.0,No
4,365,5,you,550.8571428571429,-1.0,No
5,365,6,will,246.28571428571428,-1.0,No
6,365,7,have,369.7142857142857,-1.0,No
7,365,8,very,455.85714285714283,-1.0,No
8,365,9,bad,244.42857142857142,-1.0,No
9,365,10,mood,586.4285714285714,-1.0,No
10,365,11,"swings,",60.857142857142854,-1.0,No
11,365,12,only,237.28571428571428,-1.0,No
12,365,13,if,246.85714285714286,-1.0,No
13,365,14,not,276.42857142857144,-1.0,No
14,365,15,taken,446.7142857142857,-1.0,No
15,365,16,with,384.57142857142856,-1.0,No
16,365,17,2,34.142857142857146,-1.0,No
17,365,18,days,477.57142857142856,-1.0,No
18,365,19,or,144.85714285714286,-1.0,No
19,365,20,more,330.7142857142857,-1.0,No
0,366,1,Aspect--Drug,126.66666666666667,1.0,No
1,366,2,Most,270.1666666666667,1.0,No
2,366,3,amazing,478.0,1.0,No
3,366,4,drug,321.8333333333333,1.0,No
4,366,5,ever.,167.33333333333334,1.0,No
5,366,6,works,279.1666666666667,1.0,No
6,366,7,like,85.33333333333333,1.0,No
7,366,8,a,110.66666666666667,1.0,No
8,366,9,charm.,120.16666666666667,1.0,No
9,366,10,knocks,187.66666666666666,1.0,No
10,366,11,you,103.66666666666667,1.0,No
11,366,12,out,136.83333333333334,1.0,No
12,366,13,in,254.66666666666666,1.0,No
13,366,14,like,189.33333333333334,1.0,No
14,366,15,10-20,135.16666666666666,1.0,No
15,366,16,minutes.,129.83333333333334,1.0,No
0,367,1,Aspect--Drug,187.16666666666666,1.0,No
1,367,2,EXCELLENT,390.0,1.0,No
2,367,3,"medicine,",291.5,1.0,No
3,367,4,only,183.83333333333334,1.0,No
4,367,5,one,175.83333333333334,1.0,No
5,367,6,that,117.5,1.0,No
6,367,7,could,140.0,1.0,No
7,367,8,stop,84.33333333333333,1.0,No
8,367,9,tooth,327.5,1.0,No
9,367,10,pain!,198.33333333333334,1.0,No
10,367,11,Way,53.333333333333336,1.0,No
11,367,12,better,232.5,1.0,No
12,367,13,than,77.5,1.0,No
13,367,14,oxy/hydro/fentanyl/codeine/etc.,473.8333333333333,1.0,No
14,367,15,Also,69.5,1.0,No
15,367,16,a,80.33333333333333,1.0,No
16,367,17,good,229.66666666666666,1.0,No
17,367,18,value,135.16666666666666,1.0,No
18,367,19,B/C,80.83333333333333,1.0,No
19,367,20,always,229.33333333333334,1.0,No
20,367,21,generic.,70.5,1.0,No
0,368,1,Aspect--Drug,172.71428571428572,1.0,No
1,368,2,Works,785.1428571428571,1.0,No
2,368,3,good,452.0,1.0,No
3,368,4,and,363.2857142857143,1.0,No
4,368,5,fast,483.57142857142856,1.0,No
5,368,6,30min,744.1428571428571,1.0,No
6,368,7,if,187.0,1.0,No
7,368,8,"i,m",558.4285714285714,1.0,No
8,368,9,watching,569.0,1.0,No
9,368,10,tv,175.14285714285714,1.0,No
10,368,11,forget,495.2857142857143,1.0,No
11,368,12,it.,241.71428571428572,1.0,No
12,368,13,no,229.28571428571428,1.0,No
13,368,14,moring,866.4285714285714,1.0,No
14,368,15,hangover.you,803.0,1.0,No
15,368,16,wakeup,264.14285714285717,1.0,No
16,368,17,refresh.,369.14285714285717,1.0,No
17,368,18,not,347.2857142857143,1.0,No
18,368,19,a,190.42857142857142,1.0,No
19,368,20,deep,448.0,1.0,No
20,368,21,sleep.,379.42857142857144,1.0,No
21,368,22,price,325.0,1.0,No
22,368,23,is,209.85714285714286,1.0,No
23,368,24,outthere,639.0,1.0,No
0,369,1,Aspect--Drug,80.71428571428571,1.0,No
1,369,2,I,0.0,1.0,No
2,369,3,have,263.2857142857143,1.0,No
3,369,4,been,175.57142857142858,1.0,No
4,369,5,on,139.14285714285714,1.0,No
5,369,6,Cymbalta,305.85714285714283,1.0,No
6,369,7,60mg,240.85714285714286,1.0,No
7,369,8,for,68.28571428571429,1.0,No
8,369,9,about,204.0,1.0,No
9,369,10,2,0.0,1.0,No
10,369,11,years.,62.142857142857146,1.0,No
11,369,12,It,0.0,1.0,No
12,369,13,has,74.57142857142857,1.0,No
13,369,14,worked,195.57142857142858,1.0,No
14,369,15,well,69.28571428571429,1.0,No
15,369,16,for,55.142857142857146,1.0,No
16,369,17,me,83.0,1.0,No
17,369,18,when,123.85714285714286,1.0,No
18,369,19,other,144.28571428571428,1.0,No
19,369,20,anti-depressants,93.57142857142857,1.0,No
20,369,21,did,246.57142857142858,1.0,No
21,369,22,not.,147.71428571428572,1.0,No
22,369,23,I,76.14285714285714,1.0,No
23,369,24,was,0.0,1.0,No
24,369,25,giving,229.0,1.0,No
25,369,26,up,260.85714285714283,1.0,No
26,369,27,hope.,48.142857142857146,1.0,No
27,369,28,No,213.57142857142858,1.0,No
28,369,29,none,25.285714285714285,1.0,No
29,369,30,side,582.5714285714286,1.0,No
30,369,31,effects.,109.57142857142857,1.0,No
31,369,32,Caused,193.57142857142858,1.0,No
32,369,33,some,459.14285714285717,1.0,No
33,369,34,drowziness,243.71428571428572,1.0,No
34,369,35,at,274.85714285714283,1.0,No
35,369,36,a,117.85714285714286,1.0,No
36,369,37,higher,162.85714285714286,1.0,No
37,369,38,dose.,307.2857142857143,1.0,No
0,370,1,Aspect--Drug,681.6666666666666,1.0,No
1,370,2,Great,664.1666666666666,1.0,No
2,370,3,to,59.5,1.0,No
3,370,4,help,594.8333333333334,1.0,No
4,370,5,you,347.0,1.0,No
5,370,6,go,259.5,1.0,No
6,370,7,to,142.5,1.0,No
7,370,8,sleep,346.5,1.0,No
8,370,9,fast,250.66666666666666,1.0,No
9,370,10,and,104.5,1.0,No
10,370,11,rest,478.6666666666667,1.0,No
11,370,12,all,314.5,1.0,No
12,370,13,night.,398.1666666666667,1.0,No
0,371,1,Aspect--Drug,38.857142857142854,1.0,No
1,371,2,I,0.0,1.0,No
2,371,3,have,487.42857142857144,1.0,No
3,371,4,used,297.14285714285717,1.0,No
4,371,5,this,180.0,1.0,No
5,371,6,on,110.85714285714286,1.0,No
6,371,7,and,162.85714285714286,1.0,No
7,371,8,off,153.14285714285714,1.0,No
8,371,9,for,29.142857142857142,1.0,No
9,371,10,25,133.85714285714286,1.0,No
10,371,11,years,63.57142857142857,1.0,No
11,371,12,.When,117.71428571428571,1.0,No
12,371,13,I,82.0,1.0,No
13,371,14,have,190.42857142857142,1.0,No
14,371,15,very,133.0,1.0,No
15,371,16,bad,106.85714285714286,1.0,No
16,371,17,Panic,136.42857142857142,1.0,No
17,371,18,attacks,291.2857142857143,1.0,No
18,371,19,nothing,173.71428571428572,1.0,No
19,371,20,works,186.71428571428572,1.0,No
20,371,21,better,231.85714285714286,1.0,No
21,371,22,for,61.857142857142854,1.0,No
22,371,23,me,238.28571428571428,1.0,No
23,371,24,then,174.14285714285714,1.0,No
24,371,25,ativan..,245.85714285714286,1.0,No
0,372,1,Aspect--Drug,274.42857142857144,1.0,No
1,372,2,"Cheap,",823.8571428571429,1.0,No
2,372,3,did,271.57142857142856,1.0,No
3,372,4,the,300.57142857142856,1.0,No
4,372,5,"trick,",266.85714285714283,1.0,No
5,372,6,works,398.2857142857143,1.0,No
6,372,7,better,226.57142857142858,1.0,No
7,372,8,with,250.57142857142858,1.0,No
8,372,9,a,122.0,1.0,No
9,372,10,glass,474.85714285714283,1.0,No
10,372,11,of,51.857142857142854,1.0,No
11,372,12,jack.,395.14285714285717,1.0,No
0,373,1,Aspect--Drug,77.28571428571429,1.0,No
1,373,2,It\'s,103.42857142857143,1.0,No
2,373,3,a,133.14285714285714,1.0,No
3,373,4,LIFE,121.57142857142857,1.0,No
4,373,5,SAVER!,197.71428571428572,1.0,No
5,373,6,Went,161.85714285714286,1.0,No
6,373,7,for,188.42857142857142,1.0,No
7,373,8,years,151.85714285714286,1.0,No
8,373,9,with,75.0,1.0,No
9,373,10,migraine,232.42857142857142,1.0,No
10,373,11,headaches,147.28571428571428,1.0,No
11,373,12,and,53.42857142857143,1.0,No
12,373,13,my,29.285714285714285,1.0,No
13,373,14,allergy,86.85714285714286,1.0,No
14,373,15,doctor,128.57142857142858,1.0,No
15,373,16,said,59.42857142857143,1.0,No
16,373,17,to,17.714285714285715,1.0,No
17,373,18,try,0.0,1.0,No
18,373,19,"this,",186.28571428571428,1.0,No
19,373,20,I,0.0,1.0,No
20,373,21,have,120.28571428571429,1.0,No
21,373,22,a,81.14285714285714,1.0,No
22,373,23,life,57.57142857142857,1.0,No
23,373,24,again!,86.0,1.0,No
24,373,25,Pill,37.57142857142857,1.0,No
25,373,26,takes,239.14285714285714,1.0,No
26,373,27,about,96.0,1.0,No
27,373,28,1,18.428571428571427,1.0,No
28,373,29,hour,68.71428571428571,1.0,No
29,373,30,to,32.857142857142854,1.0,No
30,373,31,"work,",64.14285714285714,1.0,No
31,373,32,but,117.71428571428571,1.0,No
32,373,33,it\'s,53.42857142857143,1.0,No
33,373,34,well,60.857142857142854,1.0,No
34,373,35,worth,79.28571428571429,1.0,No
35,373,36,it!,23.571428571428573,1.0,No
0,374,1,Aspect--Drug,101.42857142857143,1.0,No
1,374,2,I,17.571428571428573,1.0,No
2,374,3,have,440.0,1.0,No
3,374,4,been,291.14285714285717,1.0,No
4,374,5,taking,393.42857142857144,1.0,No
5,374,6,Cymbalta,200.85714285714286,1.0,No
6,374,7,for,117.0,1.0,No
7,374,8,18,110.14285714285714,1.0,No
8,374,9,months.,84.0,1.0,No
9,374,10,I,0.0,1.0,No
10,374,11,LOVE,184.42857142857142,1.0,No
11,374,12,IT!!!,163.42857142857142,1.0,No
12,374,13,It,330.42857142857144,1.0,No
13,374,14,has,196.71428571428572,1.0,No
14,374,15,helped,247.42857142857142,1.0,No
15,374,16,the,60.285714285714285,1.0,No
16,374,17,pain,119.42857142857143,1.0,No
17,374,18,from,168.57142857142858,1.0,No
18,374,19,my,39.714285714285715,1.0,No
19,374,20,fibromyalsa,387.2857142857143,1.0,No
20,374,21,tremendously.,270.42857142857144,1.0,No
21,374,22,Helped,158.42857142857142,1.0,No
22,374,23,my,49.0,1.0,No
23,374,24,depression.,165.0,1.0,No
24,374,25,I,0.0,1.0,No
25,374,26,have,55.857142857142854,1.0,No
26,374,27,taken,104.0,1.0,No
27,374,28,many,128.71428571428572,1.0,No
28,374,29,other,29.857142857142858,1.0,No
29,374,30,antidepressants,96.0,1.0,No
30,374,31,and,18.571428571428573,1.0,No
31,374,32,this,82.0,1.0,No
32,374,33,is,9.714285714285714,1.0,No
33,374,34,BY,74.42857142857143,1.0,No
34,374,35,FAR,197.57142857142858,1.0,No
35,374,36,the,113.0,1.0,No
36,374,37,BEST!,73.0,1.0,No
0,375,1,Aspect--Drug,77.42857142857143,1.0,No
1,375,2,Strattera,799.7142857142857,1.0,No
2,375,3,+,0.0,1.0,No
3,375,4,adderall,408.57142857142856,1.0,No
4,375,5,xr,167.71428571428572,1.0,No
5,375,6,=,26.571428571428573,1.0,No
6,375,7,good,361.42857142857144,1.0,No
7,375,8,dosing.,388.2857142857143,1.0,No
8,375,9,works,301.85714285714283,1.0,No
9,375,10,miracles.,227.0,1.0,No
10,375,11,you,97.57142857142857,1.0,No
11,375,12,feel,295.14285714285717,1.0,No
12,375,13,like,38.57142857142857,1.0,No
13,375,14,your,135.57142857142858,1.0,No
14,375,15,head,177.14285714285714,1.0,No
15,375,16,is,75.28571428571429,1.0,No
16,375,17,spinning,182.14285714285714,1.0,No
17,375,18,and,35.57142857142857,1.0,No
18,375,19,tingly.,330.2857142857143,1.0,No
19,375,20,lots,381.7142857142857,1.0,No
20,375,21,of,172.0,1.0,No
21,375,22,concentration,340.57142857142856,1.0,No
0,376,1,Aspect--Drug,106.28571428571429,1.0,No
1,376,2,I,0.0,1.0,No
2,376,3,have,334.85714285714283,1.0,No
3,376,4,endometriosis,479.0,1.0,No
4,376,5,so,133.28571428571428,1.0,No
5,376,6,my,148.14285714285714,1.0,No
6,376,7,doctor,183.42857142857142,1.0,No
7,376,8,recommends,253.57142857142858,1.0,No
8,376,9,a,16.857142857142858,1.0,No
9,376,10,continuous,228.85714285714286,1.0,No
10,376,11,routine.,333.7142857142857,1.0,No
11,376,12,This,29.857142857142858,1.0,No
12,376,13,bcp,267.85714285714283,1.0,No
13,376,14,works,230.0,1.0,No
14,376,15,"great,",138.85714285714286,1.0,No
15,376,16,I,0.0,1.0,No
16,376,17,was,165.85714285714286,1.0,No
17,376,18,having,328.14285714285717,1.0,No
18,376,19,alot,165.14285714285714,1.0,No
19,376,20,of,111.57142857142857,1.0,No
20,376,21,spotting,314.42857142857144,1.0,No
21,376,22,on,58.285714285714285,1.0,No
22,376,23,Yasmin,206.28571428571428,1.0,No
23,376,24,and,84.85714285714286,1.0,No
24,376,25,this,128.14285714285714,1.0,No
25,376,26,was,98.57142857142857,1.0,No
26,376,27,a,94.57142857142857,1.0,No
27,376,28,huge,134.14285714285714,1.0,No
28,376,29,relief,131.14285714285714,1.0,No
29,376,30,to,0.0,1.0,No
30,376,31,me.,92.57142857142857,1.0,No
31,376,32,I,0.0,1.0,No
32,376,33,would,86.85714285714286,1.0,No
33,376,34,recommend,174.57142857142858,1.0,No
34,376,35,this,73.42857142857143,1.0,No
35,376,36,pill,204.71428571428572,1.0,No
36,376,37,to,39.57142857142857,1.0,No
37,376,38,any,149.42857142857142,1.0,No
38,376,39,woman.,30.0,1.0,No
0,377,1,Aspect--Drug,210.5,-1.0,No
1,377,2,Mood,393.1666666666667,-1.0,No
2,377,3,swings,447.6666666666667,-1.0,No
3,377,4,and,73.0,-1.0,No
4,377,5,spotting,517.8333333333334,-1.0,No
5,377,6,over,303.6666666666667,-1.0,No
6,377,7,a,99.16666666666667,-1.0,No
7,377,8,month!,103.5,-1.0,No
8,377,9,Lower,464.3333333333333,-1.0,No
9,377,10,sex,236.33333333333334,-1.0,No
10,377,11,drive,130.0,-1.0,No
11,377,12,...,0.0,-1.0,No
12,377,13,other,221.0,-1.0,No
13,377,14,than,292.3333333333333,-1.0,No
14,377,15,that,177.5,-1.0,No
15,377,16,it,79.0,-1.0,No
16,377,17,feels,315.3333333333333,-1.0,No
17,377,18,great,68.33333333333333,-1.0,No
18,377,19,when,234.33333333333334,-1.0,No
19,377,20,you,83.16666666666667,-1.0,No
20,377,21,dont,134.5,-1.0,No
21,377,22,have,119.5,-1.0,No
22,377,23,to,90.66666666666667,-1.0,No
23,377,24,worry,157.66666666666666,-1.0,No
24,377,25,about,175.83333333333334,-1.0,No
25,377,26,taking,216.16666666666666,-1.0,No
26,377,27,a,57.0,-1.0,No
27,377,28,pill,182.33333333333334,-1.0,No
28,377,29,everyday!,310.6666666666667,-1.0,No
29,377,30,It,132.0,-1.0,No
30,377,31,lasts,544.8333333333334,-1.0,No
31,377,32,3,41.5,-1.0,No
32,377,33,months!,518.8333333333334,-1.0,No
0,378,1,Aspect--Drug ,30.571428571428573,1.0,No
1,378,2,The,62.42857142857143,1.0,No
2,378,3,only,262.85714285714283,1.0,No
3,378,4,med,263.2857142857143,1.0,No
4,378,5,that,125.42857142857143,1.0,No
5,378,6,helped,269.7142857142857,1.0,No
6,378,7,my,134.28571428571428,1.0,No
7,378,8,depression.,285.57142857142856,1.0,No
8,378,9,I\'ll,38.142857142857146,1.0,No
9,378,10,continue,412.2857142857143,1.0,No
10,378,11,to,100.57142857142857,1.0,No
11,378,12,take,171.14285714285714,1.0,No
12,378,13,"it,",22.285714285714285,1.0,No
13,378,14,despite,275.14285714285717,1.0,No
14,378,15,it\'s,133.14285714285714,1.0,No
15,378,16,expense,279.57142857142856,1.0,No
16,378,17,and,113.57142857142857,1.0,No
17,378,18,side,126.71428571428571,1.0,No
18,378,19,effects,200.71428571428572,1.0,No
19,378,20,"(apathy,",335.7142857142857,1.0,No
20,378,21,increased,199.0,1.0,No
21,378,22,"hunger,",20.714285714285715,1.0,No
22,378,23,decreased,291.7142857142857,1.0,No
23,378,24,sex,44.285714285714285,1.0,No
24,378,25,drive).,71.14285714285714,1.0,No
0,379,1,unk,0.0,1.0,No
1,379,2,I,50.57142857142857,1.0,No
2,379,3,have,167.57142857142858,1.0,No
3,379,4,nueropathy,28.857142857142858,1.0,No
4,379,5,in,465.2857142857143,1.0,No
5,379,6,my,853.8571428571429,1.0,No
6,379,7,feet,155.85714285714286,1.0,No
7,379,8,and,344.14285714285717,1.0,No
8,379,9,the,420.7142857142857,1.0,No
9,379,10,DC.,383.7142857142857,1.0,No
10,379,11,gave,450.7142857142857,1.0,No
11,379,12,me,564.2857142857143,1.0,No
12,379,13,Cymbalta,555.5714285714286,1.0,No
13,379,14,do,257.42857142857144,1.0,No
14,379,15,you,682.5714285714286,1.0,No
15,379,16,know,115.28571428571429,1.0,No
16,379,17,if,308.57142857142856,1.0,No
17,379,18,it,271.14285714285717,1.0,No
